feature	SOKP01	Cutibacterium	Streptomyces	Bifidobacterium	Bifidobacterium.1	Microbacterium	NM07.P.09	Deinococcus	Pseudomonas_E	Pseudomonas	Halomonas	Acidibacter	ZC4RG30	Methylophaga	Thiomicrorhabdus	Hylemonella	Variovorax	Limnohabitans	Acidovorax	Pelomonas	Aquabacterium	Aquabacterium.1	Aquincola	Lautropia	Undibacterium	Massilia	Herbaspirillum	Herbaspirillum.1	Ralstonia	Neisseria	Moraxella_A	Moraxella	Acinetobacter	Klebsiella	Vibrio	Brevundimonas	Caulobacter	Tardiphaga	Bradyrhizobium	Methylobacterium.Methylorubrum	Methylobacterium	Bosea	Nereida	HIMB11	Phaeobacter	Erythrobacter	Qipengyuania	Novosphingobium	Sphingomonas	Pelagibacter	VGCI01	Rikenella	Odoribacter	Alistipes	Phocaeicola	Bacteroides	Prevotella	Cryptobacteroides	Desulfovibrio	Desulfovibrio.1	Desulfovibrio.2	Mucispirillum	Fimbriiglobus	Dysosmobacter	Pelethomonas	Enterenecus	Neglecta	Eubacterium_R	HGM12619	UBA3282	COE1	Lachnospiraceae.NK4A136.group	Gemella	Ligilactobacillus	Lactobacillus	Clostridium	Turicibacter	Staphylococcus	Priestia	Niallia	Rossellomorea	Anaerobacillus	Ileibacterium	Dubosiella	Faecalibaculum	Stenotrophomonas	Lacticaseibacillus	Duncaniella	CAG.485	Duncaniella.1	UBA7173	Paramuribaculum	Muribaculum	Streptococcus
59HT17.fastq	-6.13262694436615	-7.64615430704436	-13.3741791345532	-8.32841400912043	-7.62539574687756	-9.94732384176493	-7.84778816821401	-10.5847537623802	-5.08225342185103	-1.87088996056257	-8.02675830925933	-13.7020103080886	-10.5847537623802	-7.92178874965779	-7.1547659216354	-13.927098916031	-12.6157215840088	-8.46927654496028	-14.234268583804	-7.75467876382253	-14.2817851707837	-11.1697162631014	-14.4737374540671	-8.66721592257219	-10.9473238417649	-6.57476967380759	-15.1263818305426	-15.0640269646657	-7.73231095079407	-7.4148287609379	-13.7420988697783	-4.7075548517085	-3.3829021194846	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-11.4327506689352	-15.4700868678253	-10.4327506689352	-14.6615554424678	-6.80048245343565	-12.5636729598275	-10.9473238417649	-13.0242162374208	-13.4729763549577	-10.9473238417649	-10.1697162631014	-9.75467876382253	-14.7249046011605	-7.45089801564543	-5.34528782768483	-7.36236134104377	-6.93449980140734	-9.16971626310137	-14.0233645235179	-4.78889447916044	-8.62539574687756	-7.82394142625964	-5.64093659777334	-8.89669776869496	-14.9591416352744	-12.8301190254445	-6.13996891970732	-11.7171623071112	-9.66721592257219	-8.05423904568144	-8.54522539819358	-6.3200505361858	-3.73369882491832	-4.57725922583329	-7.92178874965779	-7.62539574687756	-4.24095116787009	-10.1697162631014	-13.4541279012774	-9.75467876382253	-6.96026289747242	-14.3924963173218	-8.62539574687756	-9.05423904568144	-11.8605327692339	-6.07519866431708	-5.63573769109902	-9.84778816821401	-13.3459595964041	-4.64093659777334	-6.22329730330622	-7.46927654496028	-12.8301190254445	-5.99312753137805	-7.08225342185103	-6.48789222312763
60HT17.fastq	-6.97441458980553	-5.40673008051621	-13.3741791345532	-14.7020103080886	-7.45984141697577	-14.4697371967806	-13.0304947197495	-15.4729763549577	-3.97441458980553	-1.00615923110359	-6.49636729300088	-13.7020103080886	-14.0215872981245	-8.32233789322583	-6.49636729300088	-13.927098916031	-12.6157215840088	-9.19680701114197	-8.32233789322583	-7.13791332208841	-14.2817851707837	-13.7767414433999	-14.4737374540671	-13.6489192697882	-14.4729763549577	-7.97441458980553	-15.1263818305426	-9.19680701114197	-15.1169530788488	-12.0335213280013	-13.7420988697783	-13.6049701327204	-3.69430667061279	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-13.0242162374208	-13.4729763549577	-7.02688200969966	-8.97441458980553	-7.45984141697577	-14.7249046011605	-9.19680701114197	-5.49636729300088	-6.53384199841955	-7.78176951186313	-14.352687178175	-14.0233645235179	-5.92378851673556	-8.45984141697577	-12.894655386031	-6.61184451042082	-9.45984141697577	-14.9591416352744	-12.8301190254445	-8.97441458980553	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-6.61184451042082	-13.6034718063924	-4.97441458980553	-13.0680584780199	-13.5323559252888	-4.06067032315595	-9.19680701114197	-8.61184451042082	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-7.53384199841955	-7.25820755580612	-8.61184451042082	-11.927098916031	-13.3459595964041	-5.57231614623418	-6.28991641553346	-7.78176951186313	-12.8301190254445	-5.06752399419701	-7.69430667061279	-10.3121883834926
52HT6.fastq	-7.6549824277551	-9.70228814253346	-13.3741791345532	-14.7020103080886	-8.36125122469839	-14.4697371967806	-10.8018238160844	-11.2872506432546	-5.50589092972996	-3.16209551193233	-10.0242162374208	-13.7020103080886	-14.0215872981245	-10.8018238160844	-15.4681785407733	-13.927098916031	-12.6157215840088	-9.90873902000089	-14.234268583804	-9.80182381608438	-14.2817851707837	-13.7767414433999	-14.4737374540671	-13.6489192697882	-12.0242162374208	-15.2465179431889	-15.1263818305426	-15.0640269646657	-15.1169530788488	-8.85429123597851	-13.7420988697783	-8.08561678208497	-5.67254079913941	-8.90873902000089	-14.1616830258014	-14.2406795487735	-11.609178738142	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-12.0242162374208	-13.4729763549577	-10.8018238160844	-15.1653388536675	-12.0200076319992	-14.7249046011605	-7.47989572119701	-3.77787149433993	-7.41935417926196	-6.22547444566793	-9.02421623742082	-14.0233645235179	-3.97074282415151	-12.8745971924016	-8.90873902000089	-7.56478461878353	-10.1497471195047	-14.9591416352744	-8.2516267335239	-7.70228814253346	-9.90873902000089	-13.047635173725	-9.08561678208497	-10.4392537366997	-7.60917873814198	-9.90873902000089	-6.35179089544933	-9.14974711950468	-7.00926589595485	-0.889148291643006	-13.6678876912915	-10.0242162374208	-9.08561678208497	-13.451146704366	-14.3924963173218	-13.6650186112167	-12.0242162374208	-8.08561678208497	-7.36125122469839	-6.34239219744708	-9.70228814253346	-13.3459595964041	-7.2516267335239	-7.21686131536322	-8.75119774301441	-11.2872506432546	-6.69031550086738	-7.18291398343988	-6.21686131536322
72HT8.fastq	-12.8415643477306	-13.0493948004168	-13.3741791345532	-13.5323559252888	-12.8192310845252	-14.4697371967806	-13.0304947197495	-6.05662249432245	-3.08941242944012	-3.8301832399233	-10.2844284118453	-11.7250010032312	-14.0215872981245	-13.352687178175	-15.4681785407733	-7.77746842312538	-8.50998811226039	-12.8605327692339	-14.234268583804	-8.97776707361121	-14.2817851707837	-13.7767414433999	-14.4737374540671	-13.6489192697882	-14.4729763549577	-4.89754487511713	-15.1263818305426	-15.0640269646657	-5.77080469284437	-12.0335213280013	-13.7420988697783	-13.6049701327204	-0.529189418623681	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-11.7250010032312	-13.8957961505405	-11.2104278304015	-8.40307290834388	-11.3624309238465	-13.6216703458454	-12.5636729598275	-13.6678876912915	-13.0242162374208	-13.4729763549577	-6.35244683527391	-9.07292430665155	-12.0200076319992	-14.7249046011605	-13.9591416352744	-13.2436202928472	-13.8661842036449	-12.5120614167522	-10.8319162071478	-14.0233645235179	-7.60161858772596	-12.8745971924016	-12.894655386031	-13.4384020227968	-12.3247993548187	-14.9591416352744	-12.8301190254445	-12.6325976744462	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-11.2104278304015	-13.6034718063924	-8.46626673483108	-11.7250010032312	-12.5323559252888	-6.52112866986559	-13.6678876912915	-13.4541279012774	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-9.72500100323124	-13.1884343071136	-11.927098916031	-13.3459595964041	-13.0253126199217	-14.6102751206429	-11.9473934245677	-12.8301190254445	-9.36243092384654	-10.9473934245677	-10.3121883834926
70HT8.fastq	-12.8415643477306	-10.2272649532209	-13.3741791345532	-14.7020103080886	-12.8192310845252	-10.6423024524998	-13.0304947197495	-8.76783333458365	-2.56637768291838	-3.19475998864791	-12.0233645235179	-13.7020103080886	-11.2272649532209	-6.78985964091365	-7.85803114355523	-13.927098916031	-12.6157215840088	-12.8605327692339	-14.234268583804	-8.07076046754096	-14.2817851707837	-10.0573399517786	-14.4737374540671	-13.6489192697882	-14.4729763549577	-7.75694501844091	-12.0048725318845	-15.0640269646657	-8.13980211197061	-12.0335213280013	-13.7420988697783	-13.6049701327204	-1.02943395520875	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-8.28866549788509	-8.56429994049852	-14.8881724496659	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-13.0242162374208	-9.13980211197061	-8.5454409132472	-8.4028365178044	-12.0200076319992	-14.7249046011605	-13.9591416352744	-13.2436202928472	-13.8661842036449	-6.68294443699714	-14.352687178175	-14.0233645235179	-15.2436202928472	-12.8745971924016	-12.894655386031	-13.4384020227968	-12.3247993548187	-14.9591416352744	-12.8301190254445	-12.6325976744462	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-14.7284165792168	-13.6034718063924	-7.05733995177864	-13.0680584780199	-13.5323559252888	-5.97617709888403	-13.6678876912915	-13.4541279012774	-14.5850799027671	-2.87154680551801	-8.09798193627598	-7.37759922630538	-13.0242162374208	-11.8605327692339	-8.12572692675888	-13.1884343071136	-11.927098916031	-13.3459595964041	-13.0253126199217	-14.6102751206429	-12.9473934245677	-12.8301190254445	-7.58340876344622	-13.3937591288623	-10.3121883834926
74HT8.fastq	-8.53494438836793	-9.23155224491799	-9.91960823860325	-14.7020103080886	-12.8192310845252	-14.4697371967806	-13.0304947197495	-15.4729763549577	-1.15142391382633	-2.30530737961931	-6.94998188764677	-10.9196082386033	-9.91960823860325	-8.69721581726681	-15.4681785407733	-10.6301016214083	-7.02344404958779	-12.8605327692339	-10.6301016214083	-6.8703647195834	-14.2817851707837	-10.282178317988	-14.4737374540671	-13.6489192697882	-14.4729763549577	-6.85112850072049	-15.1263818305426	-15.0640269646657	-6.32134891526864	-12.0335213280013	-10.0895332400456	-13.6049701327204	-3.00406078086428	-9.23155224491799	-14.1616830258014	-14.2406795487735	-8.3346457378821	-8.63010162140827	-9.84160572660198	-7.74968323716094	-6.85112850072049	-8.80413102118332	-13.6216703458454	-12.5636729598275	-13.6678876912915	-13.0242162374208	-13.4729763549577	-4.12953130797749	-7.58173859984687	-12.0200076319992	-14.7249046011605	-9.50457073932441	-7.14701873470633	-13.8661842036449	-8.80413102118332	-14.352687178175	-14.0233645235179	-6.91960823860325	-10.0020703987952	-9.28217831798796	-7.80413102118332	-12.3247993548187	-12.0895332400456	-10.7676051451582	-12.6325976744462	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-9.69721581726681	-13.6034718063924	-7.46017661996596	-13.0680584780199	-13.5323559252888	-5.55037442893753	-8.08953324004557	-9.84160572660198	-14.5850799027671	-10.9196082386033	-14.3924963173218	-13.6650186112167	-13.0242162374208	-10.6301016214083	-8.23155224491799	-8.28217831798796	-11.927098916031	-10.6301016214083	-7.08953324004557	-9.50457073932441	-12.9473934245677	-12.8301190254445	-13.7767414433999	-9.00207039879523	-10.3121883834926
82CT9.fastq	-8.77676200178623	-13.0493948004168	-13.3741791345532	-14.7020103080886	-7.6392584780363	-14.4697371967806	-13.0304947197495	-15.4729763549577	-1.24772194569116	-0.935040420657768	-12.0233645235179	-13.7020103080886	-14.0215872981245	-13.352687178175	-15.4681785407733	-9.77676200178623	-12.6157215840088	-12.8605327692339	-14.234268583804	-14.4737374540671	-14.2817851707837	-13.7767414433999	-14.4737374540671	-13.6489192697882	-14.4729763549577	-9.29133517461599	-15.1263818305426	-15.0640269646657	-15.1169530788488	-12.0335213280013	-13.7420988697783	-13.6049701327204	-4.88923673104464	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-13.0242162374208	-13.4729763549577	-11.0986900966736	-11.0986900966736	-12.0200076319992	-14.7249046011605	-13.9591416352744	-13.2436202928472	-13.8661842036449	-12.5120614167522	-14.352687178175	-14.0233645235179	-9.51372759595244	-12.8745971924016	-12.894655386031	-8.92876509523128	-12.3247993548187	-14.9591416352744	-12.8301190254445	-12.6325976744462	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-14.7284165792168	-11.0986900966736	-8.01122725542325	-13.0680584780199	-13.5323559252888	-15.139791142151	-13.6678876912915	-13.4541279012774	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-10.0986900966736	-13.1884343071136	-11.927098916031	-13.3459595964041	-13.0253126199217	-14.6102751206429	-12.9473934245677	-12.8301190254445	-13.7767414433999	-13.3937591288623	-8.6392584780363
87CT9.fastq	-12.8415643477306	-13.0493948004168	-13.3741791345532	-14.7020103080886	-12.8192310845252	-14.4697371967806	-12.0304947197495	-15.4729763549577	-4.56697034647829	-0.0732112641610533	-12.0233645235179	-13.7020103080886	-14.0215872981245	-13.352687178175	-15.4681785407733	-13.927098916031	-12.6157215840088	-12.8605327692339	-14.234268583804	-14.4737374540671	-14.2817851707837	-13.7767414433999	-14.4737374540671	-13.6489192697882	-14.4729763549577	-15.2465179431889	-15.1263818305426	-15.0640269646657	-11.0304947197495	-12.0335213280013	-13.7420988697783	-13.6049701327204	-7.38663852997474	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-13.0242162374208	-13.4729763549577	-11.4455322190283	-15.1653388536675	-12.0200076319992	-14.7249046011605	-13.9591416352744	-13.2436202928472	-13.8661842036449	-12.5120614167522	-14.352687178175	-14.0233645235179	-12.0304947197495	-12.8745971924016	-12.894655386031	-13.4384020227968	-12.3247993548187	-14.9591416352744	-12.8301190254445	-12.6325976744462	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-14.7284165792168	-13.6034718063924	-15.3937591288623	-13.0680584780199	-13.5323559252888	-15.139791142151	-13.6678876912915	-13.4541279012774	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-13.6489192697882	-13.1884343071136	-11.927098916031	-13.3459595964041	-13.0253126199217	-14.6102751206429	-12.9473934245677	-12.8301190254445	-13.7767414433999	-13.3937591288623	-10.3121883834926
93HT10.fastq	-7.4276620381439	-13.0493948004168	-13.3741791345532	-14.7020103080886	-12.8192310845252	-14.4697371967806	-13.0304947197495	-15.4729763549577	-3.67277453598043	-0.663896384633982	-12.0233645235179	-13.7020103080886	-14.0215872981245	-13.352687178175	-15.4681785407733	-13.927098916031	-12.6157215840088	-12.8605327692339	-14.234268583804	-14.4737374540671	-14.2817851707837	-13.7767414433999	-14.4737374540671	-13.6489192697882	-14.4729763549577	-15.2465179431889	-15.1263818305426	-15.0640269646657	-15.1169530788488	-12.0335213280013	-13.7420988697783	-13.6049701327204	-5.4276620381439	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-6.84269953742275	-13.4729763549577	-15.0327775677729	-15.1653388536675	-12.0200076319992	-14.7249046011605	-13.9591416352744	-6.20526961680746	-6.10573394325654	-12.5120614167522	-14.352687178175	-14.0233645235179	-4.08188720130217	-12.8745971924016	-6.55319292022776	-13.4384020227968	-8.4276620381439	-14.9591416352744	-12.8301190254445	-12.6325976744462	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-7.4276620381439	-13.6034718063924	-5.25773703670159	-13.0680584780199	-13.5323559252888	-3.96823041950661	-13.6678876912915	-13.4541279012774	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-7.20526961680746	-13.1884343071136	-8.01262453886506	-13.3459595964041	-5.25773703670159	-6.31218482072397	-12.9473934245677	-12.8301190254445	-7.20526961680746	-13.3937591288623	-10.3121883834926
68HT8.fastq	-12.8415643477306	-13.0493948004168	-13.3741791345532	-14.7020103080886	-12.8192310845252	-14.4697371967806	-13.0304947197495	-6.27612440527424	-4.76155123244448	-4.32859182516837	-12.0233645235179	-13.7020103080886	-14.0215872981245	-13.352687178175	-15.4681785407733	-6.17658873172332	-12.6157215840088	-12.8605327692339	-7.76155123244448	-14.4737374540671	-14.2817851707837	-4.95419631038687	-14.4737374540671	-13.6489192697882	-14.4729763549577	-3.65721457262974	-7.27612440527424	-15.0640269646657	-5.49851682661069	-12.0335213280013	-13.7420988697783	-7.08347932733184	-0.569751731379404	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-13.0242162374208	-13.4729763549577	-6.76155123244448	-6.76155123244448	-12.0200076319992	-14.7249046011605	-13.9591416352744	-13.2436202928472	-13.8661842036449	-12.5120614167522	-14.352687178175	-14.0233645235179	-15.2436202928472	-12.8745971924016	-12.894655386031	-13.4384020227968	-12.3247993548187	-14.9591416352744	-12.8301190254445	-12.6325976744462	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-14.7284165792168	-13.6034718063924	-7.76155123244448	-13.0680584780199	-13.5323559252888	-7.08347932733184	-13.6678876912915	-13.4541279012774	-14.5850799027671	-7.08347932733184	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-13.6489192697882	-5.76155123244448	-11.927098916031	-13.3459595964041	-13.0253126199217	-14.6102751206429	-12.9473934245677	-12.8301190254445	-7.76155123244448	-13.3937591288623	-10.3121883834926
92HT10.fastq	-9.48663393507016	-13.0493948004168	-13.3741791345532	-14.7020103080886	-12.8192310845252	-14.4697371967806	-13.0304947197495	-15.4729763549577	-4.00120710789992	-4.92591898059568	-12.0233645235179	-13.7020103080886	-14.0215872981245	-13.352687178175	-15.4681785407733	-9.48663393507016	-12.6157215840088	-12.8605327692339	-14.234268583804	-14.4737374540671	-14.2817851707837	-8.34913041132023	-14.4737374540671	-13.6489192697882	-9.80856202995752	-15.2465179431889	-15.1263818305426	-15.0640269646657	-9.22359952923637	-12.0335213280013	-13.7420988697783	-13.6049701327204	-5.17920540987792	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-13.6216703458454	-9.80856202995752	-13.6678876912915	-9.22359952923637	-13.4729763549577	-15.0327775677729	-15.1653388536675	-12.0200076319992	-14.7249046011605	-7.28500007390051	-4.39070951507163	-13.8661842036449	-9.00120710789992	-7.1647058401828	-8.00120710789992	-5.45101002533944	-12.8745971924016	-6.63863702851521	-5.61873747107751	-12.3247993548187	-14.9591416352744	-12.8301190254445	-9.48663393507016	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-6.28500007390051	-13.6034718063924	-7.1647058401828	-13.0680584780199	-6.00120710789992	-3.06709504355638	-13.6678876912915	-13.4541279012774	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-13.6489192697882	-7.90167143434901	-2.70265352138637	-13.3459595964041	-2.22924609237751	-3.82556845526321	-9.48663393507016	-6.31670893362785	-4.3739338023208	-3.54646718458735	-10.3121883834926
80LT18.fastq	-8.38032331227674	-13.0493948004168	-10.3543281037438	-14.7020103080886	-6.88555862052716	-14.4697371967806	-13.0304947197495	-6.54697318168619	-2.29054784155836	-2.65190802147446	-5.70635580549684	-7.95222966017245	-14.0215872981245	-7.99175802435909	-7.40679552363793	-13.927098916031	-8.76936560302264	-9.07422018455106	-9.30370203067383	-9.99175802435909	-14.2817851707837	-8.25479243019288	-9.91375551235782	-8.25479243019288	-14.4729763549577	-6.53963120634503	-15.1263818305426	-15.0640269646657	-7.53232640572179	-12.0335213280013	-13.7420988697783	-13.6049701327204	-1.67459668553013	-13.4384020227968	-13.1616830258014	-14.2406795487735	-9.63812106974439	-9.03240000885643	-10.0742201845511	-7.03240000885643	-7.59182741747045	-14.6615554424678	-13.6216703458454	-12.5636729598275	-11.3543281037438	-9.99175802435909	-13.4729763549577	-4.64598318751736	-7.07422018455106	-12.0200076319992	-14.7249046011605	-13.9591416352744	-4.80633192937659	-13.8661842036449	-7.38032331227674	-10.839754930914	-14.0233645235179	-5.62252421469337	-7.66982992947173	-12.894655386031	-7.95222966017245	-10.4612433076603	-11.5767205250802	-12.8301190254445	-12.6325976744462	-8.1616830258014	-13.047635173725	-12.4517906496726	-8.99175802435909	-8.80413102118332	-13.6034718063924	-5.11183447635084	-9.07422018455106	-13.5323559252888	-4.93046184509022	-13.6678876912915	-7.27903997643956	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-9.11728890644295	-9.07422018455106	-13.1884343071136	-8.66982992947173	-8.63812106974439	-13.0253126199217	-14.6102751206429	-12.9473934245677	-12.8301190254445	-6.79536081155559	-8.27903997643956	-10.3121883834926
111LT12.fastq	-12.8415643477306	-13.0493948004168	-13.3741791345532	-14.7020103080886	-8.6764468625193	-11.2614093632405	-13.0304947197495	-8.69662474445693	-1.93423100766589	-1.08347081418655	-12.0233645235179	-13.7020103080886	-14.0215872981245	-13.352687178175	-10.4540544411828	-9.75890902271127	-12.6157215840088	-12.8605327692339	-14.234268583804	-12.039016941904	-11.5244437690742	-9.14593214582051	-14.4737374540671	-13.6489192697882	-8.93948126835309	-9.52444376907425	-11.3869402453243	-15.0640269646657	-10.5244437690742	-10.3228099079046	-13.7420988697783	-9.93948126835309	-3.58721709509477	-13.4384020227968	-14.1616830258014	-14.2406795487735	-10.3869402453243	-14.7249046011605	-13.8957961505405	-15.4700868678253	-10.4540544411828	-14.6615554424678	-13.6216703458454	-12.5636729598275	-13.6678876912915	-10.3228099079046	-13.4729763549577	-9.71708884701664	-10.598444350518	-12.0200076319992	-14.7249046011605	-13.9591416352744	-6.09817901437215	-8.15987133677839	-6.50207595604579	-6.41591931229608	-14.0233645235179	-4.6235769610935	-12.8745971924016	-9.38694024532431	-13.4384020227968	-8.54259111578451	-14.9591416352744	-10.598444350518	-8.33857722376291	-11.7171623071112	-13.047635173725	-12.4517906496726	-8.48881985934352	-5.80197774460315	-10.6764468625193	-5.56328351093761	-13.0680584780199	-10.5244437690742	-7.45405444118285	-13.6678876912915	-13.4541279012774	-14.5850799027671	-8.01348184979687	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-8.71708884701664	-7.68650052718322	-11.927098916031	-13.3459595964041	-7.90385735862237	-10.2025156741869	-12.9473934245677	-12.8301190254445	-7.81294886242416	-7.7274307912381	-10.3121883834926
81CT9.fastq	-3.94324739590155	-13.0493948004168	-13.3741791345532	-14.7020103080886	-7.62131930101419	-14.4697371967806	-13.0304947197495	-15.4729763549577	-4.02438415862696	-0.939026929583359	-7.48381577726426	-13.7020103080886	-14.0215872981245	-13.352687178175	-15.4681785407733	-13.927098916031	-12.6157215840088	-12.8605327692339	-14.234268583804	-8.3582848951804	-14.2817851707837	-13.7767414433999	-14.4737374540671	-13.6489192697882	-14.4729763549577	-15.2465179431889	-15.1263818305426	-15.0640269646657	-15.1169530788488	-12.0335213280013	-13.7420988697783	-13.6049701327204	-6.24280767776046	-13.4384020227968	-14.1616830258014	-7.94324739590155	-14.5881680566627	-14.7249046011605	-13.8957961505405	-15.4700868678253	-14.8881724496659	-14.6615554424678	-9.3582848951804	-12.5636729598275	-9.3582848951804	-13.0242162374208	-13.4729763549577	-8.94324739590155	-15.1653388536675	-12.0200076319992	-14.7249046011605	-7.62131930101419	-5.51698264119946	-7.03635680029304	-8.13589247384395	-8.13589247384395	-14.0233645235179	-4.9208795828731	-6.41968543984454	-12.894655386031	-7.3582848951804	-8.62131930101419	-14.9591416352744	-12.8301190254445	-8.13589247384395	-11.7171623071112	-13.047635173725	-12.4517906496726	-13.381079385056	-8.13589247384395	-13.6034718063924	-4.38865854422392	-13.0680584780199	-6.29939120612683	-4.9208795828731	-5.16188768237689	-5.03635680029304	-14.5850799027671	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-6.94324739590155	-6.62131930101419	-5.8988532765431	-11.927098916031	-9.3582848951804	-8.3582848951804	-7.3582848951804	-12.9473934245677	-12.8301190254445	-7.24280767776046	-6.69531988245797	-10.3121883834926
90HT10.fastq	-9.98345336850924	-13.0493948004168	-13.3741791345532	-10.1302947568385	-12.8192310845252	-14.4697371967806	-13.0304947197495	-15.4729763549577	-4.95038566682357	-0.105353000146229	-10.8501868376458	-13.7020103080886	-14.0215872981245	-12.352687178175	-10.8501868376458	-13.927098916031	-11.6157215840088	-12.8605327692339	-14.234268583804	-14.4737374540671	-14.2817851707837	-11.9376496788961	-14.4737374540671	-13.6489192697882	-12.9376496788961	-15.2465179431889	-15.1263818305426	-15.0640269646657	-10.6897221654525	-12.0335213280013	-13.7420988697783	-13.6049701327204	-7.27943819614432	-13.4384020227968	-14.1616830258014	-14.2406795487735	-14.5881680566627	-14.7249046011605	-13.8957961505405	-13.352687178175	-14.8881724496659	-14.6615554424678	-12.1302947568385	-12.5636729598275	-13.6678876912915	-13.0242162374208	-13.4729763549577	-9.4140877228391	-15.1653388536675	-12.0200076319992	-14.7249046011605	-11.352687178175	-8.61572158400875	-13.8661842036449	-10.9376496788961	-13.352687178175	-11.6157215840088	-8.29379348912139	-12.8745971924016	-12.894655386031	-11.1302947568385	-12.3247993548187	-14.9591416352744	-12.8301190254445	-12.6325976744462	-11.7171623071112	-13.047635173725	-10.8501868376458	-13.381079385056	-9.44579658256644	-11.0307590832876	-8.06728495931271	-13.0680584780199	-10.352687178175	-7.78790255939143	-10.9376496788961	-13.4541279012774	-10.0307590832876	-13.451146704366	-14.3924963173218	-13.6650186112167	-13.0242162374208	-11.8605327692339	-9.7677246774538	-10.9376496788961	-11.927098916031	-11.7677246774538	-9.18276217673264	-10.1827621767326	-11.1302947568385	-12.8301190254445	-13.7767414433999	-13.3937591288623	-10.3121883834926
