feature	SOKP01	Cutibacterium	Streptomyces	Bifidobacterium	Bifidobacterium.1	Microbacterium	NM07.P.09	Deinococcus	Pseudomonas_E	Pseudomonas	Halomonas	Acidibacter	ZC4RG30	Methylophaga	Thiomicrorhabdus	Hylemonella	Variovorax	Limnohabitans	Acidovorax	Pelomonas	Aquabacterium	Aquabacterium.1	Aquincola	Lautropia	Undibacterium	Massilia	Herbaspirillum	Herbaspirillum.1	Ralstonia	Neisseria	Moraxella_A	Moraxella	Acinetobacter	Klebsiella	Vibrio	Brevundimonas	Caulobacter	Tardiphaga	Bradyrhizobium	Methylobacterium.Methylorubrum	Methylobacterium	Bosea	Nereida	HIMB11	Phaeobacter	Erythrobacter	Qipengyuania	Novosphingobium	Sphingomonas	Pelagibacter	VGCI01	Rikenella	Odoribacter	Alistipes	Phocaeicola	Bacteroides	Prevotella	Cryptobacteroides	Desulfovibrio	Desulfovibrio.1	Desulfovibrio.2	Mucispirillum	Fimbriiglobus	Dysosmobacter	Pelethomonas	Enterenecus	Neglecta	Eubacterium_R	HGM12619	UBA3282	COE1	Lachnospiraceae.NK4A136.group	Gemella	Ligilactobacillus	Lactobacillus	Clostridium	Turicibacter	Staphylococcus	Priestia	Niallia	Rossellomorea	Anaerobacillus	Ileibacterium	Dubosiella	Faecalibaculum	Stenotrophomonas	Lacticaseibacillus	Duncaniella	CAG.485	Duncaniella.1	UBA7173	Paramuribaculum	Muribaculum	Streptococcus
54HT6.fastq	0	0.00559995333372222	0	0	0	0	0	0.00892492562561979	0.0170331913900717	0.0673161056991192	0	0.00915825701452488	0.00787493437554687	0	0	0	0	0	0.0175581870151082	0.058741177156857	0	0.0466662777810185	0	0	0	0.0878492679227673	0.00250831243072974	0.00699994166715277	0.0706410779910167	0	0	0	0.455229539753835	0	0	0	0	0	0.0558828676427696	0.000233331388905092	0.00314997375021875	0	0	0	0	0	0	0.00285830951408738	0.0223414804876626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0433413054891209	0	0	0	0	0	0	0	0	0	0	0	0.000583328472262731	0	0	0	0.00950825409788252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105LT11.fastq	0.000272479564032698	0	0	0	0.00101206695212145	0	0	0.00132347216815882	0.238224990268587	0.620552744258466	0.00140132347216816	0.000194628260023355	0	0.000272479564032698	0	0.00073958738808875	0	0	0	0	0	0.000194628260023355	0	0.000155702608018684	0.000272479564032698	0.000934215648112106	0	0.000973141300116777	0.00144024912417283	0	0	0	0.108758271701051	0.000233553912028026	0	0	0	0	0	0.000233553912028026	0	0	0	0	0	0	0	0.000428182172051382	0.000506033476060724	0	0	0	0.00144024912417283	0	0.000467107824056053	0	0	0.00194628260023355	0	0	0.00035033086804204	0	0	0	0	0	0	0	0	0.00253016738030362	0	0.00186843129622421	0	0	0.00385363954846244	0	0	0	0.00373686259244842	0	0.00206305955624757	0	0.000544959128065395	0.000155702608018684	0.00073958738808875	0	0.000544959128065395	0.000622810432074737	0.00101206695212145	0	0	0	0	0
56HT17.fastq	0.0248307918127701	0	0	0.0454211856805023	0	0	0	0	0.0659708064910707	0.161542852483079	0	0.0273994944140912	0.00110087254342331	0	0	0	0.00525972437413357	0	0.0138220663785371	0	0	0	0	0	0	0.0130473782924244	0	0	0.0179809182092473	0	0	0	0.190083992497757	0	0.0152898964364348	0	0	0	0.0090516186903694	0.0190410176955068	0.00199787980102748	0	0.047133654081383	0	0	0	0	0.0157384000652369	0.00228329120117426	0	0	0	0.0402837804778602	0	0	0	0	0.0466036043382533	0	0	0.046195873766615	0	0	0	0	0.0130881513495882	0	0	0	0	0	0.0546766696566909	0	0	0.000285411400146783	0	0	0	0.0950419962488787	0.0169615917801517	0.00244638342982957	0	0	0	0	0	0	0.00383266737339966	0	0	0	0	0.0035880290304167	0
108LT12.fastq	0.000826739104759655	0	0	0	0	0	0	0	0.227510727924097	0.676705641510177	0	0	0	0.000275579701586552	0	0.000629896460769261	0	0	0	0	0	0.00606275343490414	0	0	0.00066926498956734	0.00196842643990394	0.000472422345576946	0	0.00125979292153852	0	0	0	0.0408645328924058	0	0	0	0	0	0	0	0.000275579701586552	0	0	0.014487618597693	0	0	0	0.000157474115192315	0.000511790874375025	0.0173615211999528	0	0	0	0	0	0.000275579701586552	0	0.000787370575961576	0	0	0	0	0	0	0.000314948230384631	0	0.000236211172788473	0	0	0.000433053816778867	0	0.00354316759182709	0	0.000196842643990394	0.000748002047163497	0	0.000354316759182709	0	0.00118105586394236	0	0	0	0	0	0	0	0	0.000787370575961576	0.000511790874375025	0	0	0.000590527931971182	0	0
55HT17.fastq	0	0.00584573577274307	0.00281227288526559	0	0	0	0	0.0512844819414163	0.0721079407210794	0.125414731254147	0	0.0033178500331785	0.00284387145701014	0	0	0.00230669573735267	0.0037602300376023	0	0.0019907100199071	0.0109015072518722	0	0.00932157866464436	0	0	0	0.0291654817202262	0	0.0015483300154833	0.0283123202831232	0	0.00565614434227573	0	0.376528580908143	0	0	0	0.00249628716782001	0.002211900022119	0.00853161437103043	0	0.0251524631086675	0	0	0	0	0	0	0.139792081397921	0.00695168578380257	0	0	0	0	0	0	0.0139033715676051	0	0	0	0	0	0	0.010206338673492	0	0	0	0	0	0	0.00793124150788384	0.000284387145701014	0	0	0	0.00865800865800866	0.00745726293171549	0	0	0.00891079723196512	0	0	0	0	0	0	0	0	0	0.0177267987486966	0	0	0.00666729863810156	0	0
57HT17.fastq	0.0194470096148623	0	0	0	0.0112444999728394	0	0	0.045792818729969	0.025259383996958	0.223369004291379	0.024009995111087	0.000651855070889239	0	0.00559508935846597	0.0146667390950079	0.000597533814981802	0	0.00353088163398338	0.00190124395676028	0.00244445651583465	0	0.000977782606333859	0.000434570047259493	0.00157531642131566	0	0.0842522679124341	0.00141235265359335	0.00146667390950079	0.0169482318431202	0.000706176326796676	0	0.00200988646857515	0.17524037155739	0	0.00592101689391059	0	0.000543212559074366	0	0.000923461350426422	0.00108642511814873	0.00499755554348417	0	0.00809386713020805	0.00467162800803955	0	0	0	0.00657287196479983	0.00657287196479983	0.00749633331522625	0	0.00152099516540822	0.0237927100874572	0.00456298549622467	0.00483459177576186	0.00168395893313053	0.00689879950024445	0.032103862241295	0.00179260144494541	0.00325927535444619	0.0109185724373948	0.00722472703568906	0.00309631158672389	0	0	0	0	0	0	0.0135803139768591	0.00228149274811234	0.0157531642131566	0.00141235265359335	0.00869140094518985	0.0626324080612744	0.00537780433483622	0	0	0	0	0	0.00108642511814873	0	0.003856809169428	0.00939757727198653	0.000977782606333859	0	0.0230322125047531	0.0211309685479928	0	0.00255309902764952	0.0078765821065783	0.00825683089793036	0
49HT6.fastq	0.0265722379603399	0.021699716713881	0	0	0.0108781869688385	0	0	0.00628895184135977	0.0237960339943343	0.434107648725212	0.0157507082152975	0	0.00135977337110482	0.00430594900849858	0.0103682719546742	0.000226628895184136	0	0	0	0.00277620396600567	0	0.011728045325779	0	0	0.00475920679886686	0.0142209631728045	0	0	0.00243626062322946	0	0	0.00464589235127479	0.023399433427762	0	0.0180736543909348	0	0	0	0	0.00861189801699717	0.00124645892351275	0	0.00781869688385269	0.00334277620396601	0	0.00464589235127479	0	0.00141643059490085	0.00453257790368272	0	0	0	0.0344475920679887	0.00736543909348442	0	0.00747875354107649	0.00362606232294618	0.0468555240793201	0	0	0.0123512747875354	0	0.000623229461756374	0	0	0	0	0	0	0.0254957507082153	0.00662889518413598	0.0204532577903683	0	0.00271954674220963	0.0798300283286119	0.00577903682719547	0	0	0	0	0	0.00254957507082153	0	0.013257790368272	0	0	0	0.0349008498583569	0.0104249291784703	0	0.00396600566572238	0.00906515580736544	0.0031728045325779	0
62CT7.fastq	0	0	0	0	0	0.000377814719661478	0	0.0175306029922926	0.302780716336708	0.0904488438869578	0	0	0.000755629439322956	0	0	0	0	0	0	0.0125434486927611	0.00506271724346381	0.00468490252380233	0.00287139186942723	0	0	0.0361190871996373	0.00936980504760465	0	0.05266737192081	0	0.00120900710291673	0	0.373734320689134	0	0	0.00355145836481789	0	0	0.000226688831796887	0.00279582892549494	0.00596947257065135	0	0	0	0	0	0.00256914009369805	0.00309808070122412	0.0034003324769533	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000906755327187547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0599214145383104	0	0.00740516850536497	0	0	0	0	0	0	0	0	0	0	0	0	0
104LT11.fastq	0	0	0	0	0	0	0	0	0.0458502611723738	0.883566230635296	0.000848252154114023	0	0	0	0	0.000669672753247913	0	0	0	0.00138399035671235	0	0	0	0	0.000223224251082638	0.00133934550649583	0	0	0.00267869101299165	0	0	0	0.0468324478771374	0	0	0	0	0.000133934550649583	0	0.000223224251082638	0.00120541095584624	0	0	0	0	0	0	0.00200901825974374	0.00250011161212554	0	0	0.00035715880173222	0.000625027903031385	0.000133934550649583	0	0.000133934550649583	0	0.00133934550649583	0	0	0	0	0	0	0	0	0	0	0	0.00339300861645609	0	0.00053573820259833	0	0	0.000312513951515693	0.00142863520692888	0.0012947006562793	0	0.00017857940086611	0	0	0	0	0.000803607303897495	0	0	0	0	0	0	0	0	0	0
48HT6.fastq	0.0127196727942829	0.191649062879231	0	0	0	0	0	0	0.0115960267877208	0.482134028495663	0.000719133444199739	0.000898916805249674	0	0.00211245449233673	0	0.00170794192997438	0	0.00202256281181177	0.00085397096498719	0	0	0.00674187603937256	0	0.00134837520787451	0	0.00494404242887321	0	0	0.00512382578992314	0	0	0.00116859184682458	0.0554631668839049	0.000494404242887321	0	0	0.000584295923412288	0	0.000494404242887321	0.000449458402624837	0.00112364600656209	0	0	0	0	0	0	0.00206750865207425	0.00143826688839948	0	0	0.00103375432603713	0.012539889433233	0.000719133444199739	0.00179783361049935	0.00301137129758641	0	0.00287653377679896	0.000898916805249674	0.00435974650546092	0.00813519708750955	0.000404512562362353	0.00107870016629961	0.00112364600656209	0	0.0016629960897119	0	0	0	0.00305631713784889	0	0.00197761697154928	0.00085397096498719	0.00301137129758641	0.0173041485010562	0.000943862645512158	0	0.000584295923412288	0.0350128095644748	0.000584295923412288	0.0035956672209987	0	0	0.00912400557328419	0.00350577554047373	0	0	0.0377994516607488	0.0174839318621062	0	0	0.030293496336914	0.00737111780304733	0
58HT17.fastq	0.043138131426017	0	0	0.00514081358962897	0.00655639994039636	0	0.00201162270898525	0.0014155863507674	0.0604231858143347	0.254507524959023	0.0102816271792579	0	0.000447027268663388	0.000968559082104008	0.00387423632841603	0	0.00163909998509909	0.00193711816420802	0	0	0	0	0	0.00305468633586649	0	0.00387423632841603	0	0	0.00238414543287141	0.0114736998956936	0	0.00648189539561913	0.17195648934585	0.00245864997764864	0.00648189539561913	0	0.000372522723886157	0	0.000447027268663388	0	0.00193711816420802	0.00052153181344062	0.000447027268663388	0.00424675905230219	0	0	0	0.0164655043957681	0.000894054537326777	0.00223513634331694	0	0.00350171360452988	0.0466398450305469	0.00357621814930711	0.00894054537326777	0.0167635225748771	0	0.0380718223811653	0	0.00409774996274773	0.00596036358217851	0.000968559082104008	0.000968559082104008	0	0	0	0	0	0.00275666815675756	0.0439576814185665	0	0.0169125316644315	0.00357621814930711	0.0108776635374758	0.0464163313962152	0.020935777082402	0	0	0	0	0	0	0.00633288630606467	0.0146773953211146	0.00976009536581732	0.00201162270898525	0	0.0185516316495306	0.00871703173893608	0.00506630904485174	0	0.0172850543883177	0.0108031589926986	0.0037997317836388
64CT7.fastq	0	0.00141304713521515	0	0	0.000336439794098846	0	0	0.00790633516132288	0.131547959492649	0.0528883356323386	0	0	0.00148033509403492	0	0.00117753927934596	0.000942031423476769	0	0	0.00080745550583723	0.00137940315580527	0.000773811526427346	0.00164855499108435	0.0138613195168725	0	0.000773811526427346	0.104733707902971	0.00289338222925008	0	0.0210274871311779	0	0	0	0.503145712074824	0	0	0	0	0	0.00117753927934596	0	0.0091848063788985	0	0	0.00134575917639538	0	0	0.00100931938229654	0.00111025132052619	0.00884836658479965	0	0	0	0	0	0	0	0.00272516233220065	0.00242236651751169	0	0	0.000740167547017461	0	0.000269151835279077	0	0	0	0	0	0	0.00151397907344481	0	0.00312889008511927	0	0	0.00302795814688961	0.002624230393971	0	0	0.0943377182653164	0.00282609427043031	0.00619049221141877	0	0.00154762305285469	0	0.000908387444066884	0	0	0.00134575917639538	0.00215321468223261	0.00127847121757561	0	0.00154762305285469	0	0
61CT7.fastq	0.0428110896196003	0.0034816247582205	0	0.00805931656995487	0.0116698903932946	0	0	0.000709219858156028	0.0123791102514507	0.246808510638298	0	0	0.002321083172147	0	0	0	0	0	0.00109606705351386	0	0	0.00225660863958736	0	0	0	0.0246937459703417	0.00128949065119278	0	0.00309477756286267	0	0	0.00515796260477112	0.0690522243713733	0.002321083172147	0.00793036750483559	0	0	0	0	0.00412637008381689	0.00283687943262411	0	0	0	0.00238555770470664	0	0	0.00367504835589942	0.00406189555125725	0	0	0	0.0684074790457769	0.00934880722114765	0.0072856221792392	0	0	0.0339780786589297	0	0.00722114764667956	0.0129593810444874	0.00328820116054159	0	0.00560928433268859	0	0	0	0.00618955512572534	0.000386847195357834	0.0299806576402321	0.00980012894906512	0.0400386847195358	0.00399742101869761	0.0110251450676983	0.155963894261767	0.00793036750483559	0.00341715022566086	0	0	0	0	0	0	0.0142488716956802	0.0325596389426177	0	0	0.0188910380399742	0.00735009671179884	0.00438426821405545	0.00812379110251451	0.0150870406189555	0.0203094777562863	0
63CT7.fastq	0	0	0	0	0	0	0	0.00385905435135428	0.305875139755473	0.116529015039492	0	0	0	0	0	0.00274101056731706	0.00137050528365853	0	0.000288527428138637	0.00187542828290114	0.000901648212933242	0.00147870306921052	0.00201969199697046	0	0	0.0907779420781188	0.000504922999242616	0	0.0218198867529845	0	0.00173116456883182	0	0.393010423053341	0	0	0	0.0029213402099037	0.000685252641829264	0	0.00263281278176507	0.0029213402099037	0.00115410971255455	0	0.00165903271179717	0	0	0	0.0342986980199805	0.00587874634832474	0	0	0	0.00151476899772785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000577054856277275	0	0.000180329642586648	0	0	0	0	0	0	0.000793450427381253	0	0	0	0	0	0
32CT4.fastq	0.0240074652188666	0.00508992195453003	0	0.00262979300984052	0.0103495079742111	0	0	0	0.0107736681370886	0.155581947743468	0.00763488293179505	0	0	0.0149304377332881	0.0140821174075331	0	0	0	0	0.00347811333559552	0	0.00178147268408551	0.00254496097726502	0.00127248048863251	0	0.00169664065151001	0	0	0	0.00127248048863251	0	0.00296912114014252	0.00984051577875806	0.00466576179165253	0.00195113674923651	0	0	0	0.00127248048863251	0	0.000933152358330506	0	0.00246012894468951	0.00390227349847302	0	0	0	0	0.000424160162877503	0	0	0.0276552426196132	0.0315575161180862	0.00212080081438751	0.0181540549711571	0.00152697658635901	0.00373260943332202	0.0912792670512386	0.00254496097726502	0.0299457074991517	0.084407872412623	0.00364777740074652	0.00229046487953851	0.00118764845605701	0	0.00390227349847302	0.00653206650831354	0.0115371564302681	0.00135731252120801	0.0134882931795046	0.00279945707499152	0.0573464540210383	0.00458092975907703	0.0110281642348151	0.077281981676281	0	0.00381744146589752	0	0.00144214455378351	0	0	0.000848320325755005	0.00848320325755005	0.0203596878181201	0.0496267390566678	0	0	0.0324906684764167	0.0198506956226671	0.00771971496437055	0.00492025788937903	0.0227349847302341	0.0309636918900577	0.0212928401764506
59HT17.fastq	0.0142526407176964	0.0049920416726957	0	0.00311098249167993	0.00506439010273477	0.00101287802054695	0.00434090580234409	0.000651135870351613	0.0295181594559398	0.273404717117639	0.00383446679207061	0	0.000651135870351613	0.00412386051222689	0.00701779771378961	0	0	0.00282158877152366	0	0.00463029952250036	0	0.000434090580234409	0	0.00245984662132832	0.000506439010273477	0.0104905223556649	0	0	0.00470264795253943	0.00586022283316452	0	0.0382723194906671	0.0958616698017653	0	0	0	0	0	0.000361742150195341	0	0.000723484300390682	0	0.00897120532484445	0	0.000506439010273477	0	0	0.000506439010273477	0.000868181160468818	0.00115757488062509	0	0.00571552597308638	0.0245984662132832	0.00607726812328172	0.0081753725944147	0.00173636232093764	0	0.0361742150195341	0.00253219505136739	0.00441325423238316	0.0200405151208219	0.00209810447113298	0	0	0.0141802922876574	0	0.00122992331066416	0.00376211836203154	0.00267689191144552	0.0125162783967588	0.0751700188105918	0.0418897409926205	0.00412386051222689	0.00506439010273477	0.0528867023585588	0.000868181160468818	0	0.00115757488062509	0.00803067573433656	0	0.00253219505136739	0.00188105918101577	0	0.014831428158009	0.0201128635508609	0.00108522645058602	0	0.0400810302416438	0.0133844595572276	0.00564317754304732	0	0.0156996093184778	0.00737953986398495	0.0111416582260165
